toko_id,Page_URL,Title,Harga,Rating,Review,Alamat,No_Telp,Phone_Numb,Phone_Num,Latitude,Longitude,type,jenis
207,"https://www.google.com/maps/place/Soto+Sukaraja+%26+Rica-Rica+Bebek+Dalem+Kawijayan/@-7.7831277,110.3704517,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5831a64af40b:0x265aac11be8be8e8!8m2!3d-7.7831277!4d110.3704517!16s%2Fg%2F11b621yn1f?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",Soto Sukaraja & Rica-Rica Bebek Dalem Kawijayan,Rp 1–25.000,4.7,69,"Jl. Jend. Sudirman No.42, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55224",,(0274) 7160998,"
(0274) 7160998",-7.7831277,110.3704517,berat,soto
208,"https://www.google.com/maps/place/Soto+Ayam+Surabaya+%22Cak+Rachmad.%22/@-7.8048936,110.3602133,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a578dda35945d:0xa2015d0f6625a64c!8m2!3d-7.8048936!4d110.3602133!16s%2Fg%2F11f0l4hf_k?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D","Soto Ayam Surabaya ""Cak Rachmad.""",Rp 1–25.000,4.6,22,"Jl. Kadipaten Lor No.1, Kadipaten, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55132",0857-8007-0174,0857-8007-0174,"
0857-8007-0174",-7.8048936,110.3602133,berat,soto
209,"https://www.google.com/maps/place/Soto+Ayam+Kampung+Pak+Sun/@-7.7982188,110.3731041,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5780d695a99b:0x36c444a356282d97!8m2!3d-7.7982188!4d110.3731041!16s%2Fg%2F11cm_hb0lz?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",Soto Ayam Kampung Pak Sun,Rp 1–25.000,4.3,289,"Jl. Gajah Mada No.46, Purwokinanti, Pakualaman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55166",,"692F+P6 Purwokinanti, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
692F+P6 Purwokinanti, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.7982188,110.3731041,berat,soto
210,"https://www.google.com/maps/place/Soto+Ceker+Mbak+Ipung/@-7.80709,110.3455434,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57f02b9a0acf:0xe9b9356972cafa6b!8m2!3d-7.80709!4d110.3455434!16s%2Fg%2F11b61qx2x8?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",Soto Ceker Mbak Ipung,,4.5,70,"58VW+567, Jalan, Patangpuluhan, Wirobrajan, Yogyakarta City, Special Region of Yogyakarta 55251",0818-0269-0980,,,-7.80709,110.3455434,berat,soto
211,"https://www.google.com/maps/place/Soto+Ayam+Lenthok+Pak+Yono/@-7.7963432,110.3776421,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5780100e7045:0xfacea2c108c363a5!8m2!3d-7.7963432!4d110.3776421!16s%2Fg%2F11bx51v7pq?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",Soto Ayam Lenthok Pak Yono,Rp 1–25.000,4.5,50,"Jl. Doktor Sutomo No.7, Bausasran, Kec. Danurejan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55212",0838-4079-0004,0838-4079-0004,"
0838-4079-0004",-7.7963432,110.3776421,berat,soto
212,"https://www.google.com/maps/place/Soto+Mie+Jakarta+Pak+Lanang/@-7.7927074,110.3604095,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a592374f8d515:0x21796caba3ab928b!8m2!3d-7.7927074!4d110.3604095!16s%2Fg%2F11mw772htz?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",Soto Mie Jakarta Pak Lanang,,4.8,19,"Jl. Kemetiran No.14, Pringgokusuman, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55272",0896-5383-3704,"6946+W5 Pringgokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
6946+W5 Pringgokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.7927074,110.3604095,berat,soto
213,"https://www.google.com/maps/place/Soto+Ayam+Lenthok+Pak+Agus/@-7.8144415,110.3625348,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57b0e56fc177:0x859ddc5635ac53f6!8m2!3d-7.8144415!4d110.3625348!16s%2Fg%2F11rff987bl?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",Soto Ayam Lenthok Pak Agus,Rp 1–25.000,4.7,34,"Jl. DI Panjaitan No.8, Mantrijeron, Kec. Mantrijeron, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55141",0822-2515-6484,0822-2515-6484,"
0822-2515-6484",-7.8144415,110.3625348,berat,soto
214,"https://www.google.com/maps/place/SOP+IGA+DAN+SOTO+BETAWI+BU+TYA/@-7.8036744,110.3904823,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57f0bbf76ae9:0x2ba779f1daae5812!8m2!3d-7.8036744!4d110.3904823!16s%2Fg%2F11p4_t_hfy?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",SOP IGA DAN SOTO BETAWI BU TYA,Rp 1–25.000,4.7,59,"Jl. Prof. DR. Soepomo Sh No.10, Warungboto, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55164",0821-4208-6054,,,-7.8036744,110.3904823,berat,soto
215,"https://www.google.com/maps/place/Soto+Lamongan+Cak+Dji/@-7.8004038,110.3899296,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57a4ef3326ad:0x4655585002e4f393!8m2!3d-7.8004038!4d110.3899296!16s%2Fg%2F11gxs1h5q1?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",Soto Lamongan Cak Dji,,4.0,17,"Jl. Kusumanegara No.131, Muja Muju, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55165",,,,-7.8004038,110.3899296,berat,soto
216,"https://www.google.com/maps/place/Soto+Ayam+Kampung+Ndolu/@-7.7931364,110.3857933,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a577df646c8bf:0xb1d6d3c4c71d516b!8m2!3d-7.7931364!4d110.3857933!16s%2Fg%2F11c6dcbj80?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",Soto Ayam Kampung Ndolu,,4.5,52,"Jl. Gondosuli No.8, Baciro, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55225",0813-2822-0767,"694P+P8 Baciro, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
694P+P8 Baciro, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.7931364,110.3857933,berat,soto
217,"https://www.google.com/maps/place/Soto+Ayam+Kranggan+Pak+Jinggo/@-7.7827623,110.3657059,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a583a6371de2b:0x70600dd32749c68b!8m2!3d-7.7827623!4d110.3657059!16s%2Fg%2F11gdrcn_3h?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",Soto Ayam Kranggan Pak Jinggo,,4.4,35,"6988+V7W, Jl. Pangeran Diponegoro, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233",,,,-7.7827623,110.3657059,berat,soto
218,"https://www.google.com/maps/place/Waroeng+Soto+Angkring+Jogja+%2F+Kedai+Angkring+DjengkaR/@-7.8044956,110.3831551,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a574a4468da71:0x4d7e8a4b79e78bf4!8m2!3d-7.8044956!4d110.3831551!16s%2Fg%2F11vrmg9vzf?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",Waroeng Soto Angkring Jogja / Kedai Angkring DjengkaR,Rp 1–25.000,4.9,10,"Jl. Garuda No.348, Tahunan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55167",0858-7928-9860,,,-7.8044956,110.3831551,berat,soto
219,"https://www.google.com/maps/place/Soto+Sokaraja+Pak+Amin/@-7.8086146,110.3565804,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a578de4888371:0x5b2f8af64ef15ae7!8m2!3d-7.8086146!4d110.3565804!16s%2Fg%2F11b6d2phlk?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",Soto Sokaraja Pak Amin,,4.4,32,"Jl. Kadipaten Kidul No.50, Kadipaten, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55132",0895-8066-80489,0895-8066-80489,"
0895-8066-80489",-7.8086146,110.3565804,berat,soto
220,"https://www.google.com/maps/place/Soto+kuning+Bogor+dan+Siomay+Mang+Rozaq/@-7.7949358,110.3773484,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5959b75ec3b3:0x94e7dc8f99dd59c4!8m2!3d-7.7949358!4d110.3773484!16s%2Fg%2F11nxshvbc5?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",Soto kuning Bogor dan Siomay Mang Rozaq,Rp 1–25.000,5.0,22,"Jl. Ronodigdayan No.76, Bausasran, Kec. Danurejan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55211",0878-3855-1198,0878-3855-1198,"
0878-3855-1198",-7.7949358,110.3773484,berat,soto
221,"https://www.google.com/maps/place/Warung+Soto+Pasar+Beringharjo(kios+belakang+sebelah+selatan)/@-7.798694,110.365433,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57888a124d27:0x270c16d184d95cf6!8m2!3d-7.798694!4d110.365433!16s%2Fg%2F11gf8h3y98?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",Warung Soto Pasar Beringharjo(kios belakang sebelah selatan),,4.4,10,"Ps. Beringharjo, Ngupasan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55122",,"6928+G5 Ngupasan, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
6928+G5 Ngupasan, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.798694,110.365433,berat,soto
222,"https://www.google.com/maps/place/Soto+Ayam+Pak+Satar/@-7.8116577,110.3897865,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5743556e355f:0x30471251132de8!8m2!3d-7.8116577!4d110.3897865!16s%2Fg%2F11fj5s7tx4?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",Soto Ayam Pak Satar,Rp 1–25.000,4.7,21,"16, Jl. Prof. DR. Soepomo Sh No.123, Warungboto, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55164",,,,-7.8116577,110.3897865,berat,soto
223,"https://www.google.com/maps/place/Soto+Ayam+Lenthok+Pak+Man+Alkid/@-7.8118125,110.3639375,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57acd5b6b06d:0x176ea501751d5597!8m2!3d-7.8118125!4d110.3639375!16s%2Fg%2F11g2n3yffp?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",Soto Ayam Lenthok Pak Man Alkid,Rp 1–25.000,4.0,27,"Patehan, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55133",0815-7801-1888,0815-7801-1888,"
0815-7801-1888",-7.8118125,110.3639375,berat,soto
224,"https://www.google.com/maps/place/Soto+Madura+Cak+Toni/@-7.790533,110.3764402,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a582b628e2c25:0x251fde8b368a89f8!8m2!3d-7.790533!4d110.3764402!16s%2Fg%2F11fy0ypm2n?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",Soto Madura Cak Toni,,3.3,3,"Jl. Lempuyangan No.51, Bausasran, Kec. Danurejan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55211",,,,-7.790533,110.3764402,berat,soto
225,"https://www.google.com/maps/place/Soto+Madura+Rekomendasi+@Jogjamain/@-7.8063722,110.3508076,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5714e2ba85f3:0xf9e1fafd97f4d843!8m2!3d-7.8063722!4d110.3508076!16s%2Fg%2F11vd9tm1q7?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",Soto Madura Rekomendasi @Jogjamain,,4.8,4,"Jl. Kapten Piere Tendean No.55, Wirobrajan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55252",,,,-7.8063722,110.3508076,berat,soto
226,"https://www.google.com/maps/place/NASGOR+PANG/@-7.7881867,110.3620455,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a58248b6758d5:0xeb6333365d5dd02c!8m2!3d-7.7881867!4d110.3620455!16s%2Fg%2F11dymqxflv?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",NASGOR PANG,Rp 1–25.000,4.3,819,"Jl. Suryonegaran No.4, Bumijo, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55231",,,,-7.7881867,110.3620455,berat,nasgor
227,"https://www.google.com/maps/place/Nasi+Goreng+Kambing+Kota+Baru/@-7.78613,110.3754253,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59787bd28ead:0x1f7cabfb4e6a1c92!8m2!3d-7.78613!4d110.3754253!16s%2Fg%2F11gh9p8l_4?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Nasi Goreng Kambing Kota Baru,Rp 1–25.000,4.6,616,"Jl. Juadi, Kotabaru, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55224",,,,-7.78613,110.3754253,berat,nasgor
228,"https://www.google.com/maps/place/Nasi+Goreng+Kedai+Mapela/@-7.7784131,110.3527457,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59a2a5ee5c1f:0x2b92c63c5aa7ba22!8m2!3d-7.7784131!4d110.3527457!16s%2Fg%2F11h3bn87kc?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Nasi Goreng Kedai Mapela,Rp 1–25.000,4.9,995,"Jl. Bener No.45, Bener, Kec. Tegalrejo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55243",0813-2802-3016,,,-7.7784131,110.3527457,berat,nasgor
229,"https://www.google.com/maps/place/Nasi+Goreng+Candela+Suryodiningratan/@-7.8182191,110.3619559,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57bdc0436b3d:0x89c472e96e1573ca!8m2!3d-7.8182191!4d110.3619559!16s%2Fg%2F11byyqcz8r?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Nasi Goreng Candela Suryodiningratan,,4.2,57,"Jl. Suryodiningratan No.1, Suryodiningratan, Kec. Mantrijeron, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55141",0856-2977-636,0856-2977-636,"
0856-2977-636",-7.8182191,110.3619559,berat,nasgor
230,"https://www.google.com/maps/place/Nasi+Goreng+Bringharjo/@-7.797283,110.370602,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57867947ad9b:0x47999d82e889031!8m2!3d-7.797283!4d110.370602!16s%2Fg%2F11hbp_kv2c?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Nasi Goreng Bringharjo,Rp 1–25.000,4.4,861,"Kemantren Pakualaman, Jl. Jagalan - Beji No.55A, Purwokinanti, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55112",0812-2747-1638,0812-2747-1638,"
0812-2747-1638",-7.797283,110.370602,berat,nasgor
231,"https://www.google.com/maps/place/Nasi+Goreng+Gajah/@-7.8200146,110.3767108,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57a03d52cbb1:0xc3869996e9926de2!8m2!3d-7.8200146!4d110.3767108!16s%2Fg%2F11mv2y54jg?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Nasi Goreng Gajah,Rp 1–25.000,4.8,124,"Jl. Lowanu No.55, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162",,,,-7.8200146,110.3767108,berat,nasgor
232,"https://www.google.com/maps/place/Nasi+Goreng+CBR/@-7.7881973,110.3620839,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59d48fb25c15:0xcdad843368f13918!8m2!3d-7.7881973!4d110.3620839!16s%2Fg%2F11h6m27fkm?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Nasi Goreng CBR,Rp 1–25.000,4.2,43,"Jl. Suryonegaran No.4, RW.001, Bumijo, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55231",0813-2982-2931,0813-2982-2931,"
0813-2982-2931",-7.7881973,110.3620839,berat,nasgor
233,"https://www.google.com/maps/place/Nasi+Goreng+Sapi+Kantor+Notaris/@-7.7882456,110.3774233,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a582cc2e07e45:0xded7e543315f59d0!8m2!3d-7.7882456!4d110.3774233!16s%2Fg%2F11by_xc25n?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Nasi Goreng Sapi Kantor Notaris,Rp 1–25.000,4.5,3207,"Jl. Atmosukarto No.11, Kotabaru, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55224",,"696G+PX Kotabaru, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
696G+PX Kotabaru, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.7882456,110.3774233,berat,nasgor
234,"https://www.google.com/maps/place/Nasi+Goreng+Sapi+Padmanaba/@-7.7867396,110.3731206,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a582ddd25df8f:0x81430721398868d8!8m2!3d-7.7867396!4d110.3731206!16s%2Fg%2F1pzx5n31v?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Nasi Goreng Sapi Padmanaba,Rp 1–25.000,4.4,6897,"697F+865, Jl. Yos Sudarso, Kotabaru, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55224",,,,-7.7867396,110.3731206,berat,nasgor
235,"https://www.google.com/maps/place/Nasi+Goreng+Balaikota+%EA%A7%8B%EA%A6%A4%EA%A6%B1%EA%A6%B6%EA%A6%92%EA%A6%BA%EA%A6%B4%EA%A6%AB%EA%A6%BA%EA%A6%81%EA%A6%A7%EA%A6%AD%EA%A6%86%EA%A6%8F%EA%A6%BA%EA%A6%B4%EA%A6%A0/@-7.8021957,110.3926895,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5764d70b6521:0x9f2cde01608da47!8m2!3d-7.8021957!4d110.3926895!16s%2Fg%2F11c6rb0tb1?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Nasi Goreng Balaikota ꧋ꦤꦱꦶꦒꦺꦴꦫꦺꦁꦧꦭꦆꦏꦺꦴꦠ,Rp 1–25.000,4.3,38,"Jl. Kusumanegara No.154, Muja Muju, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55165",,"59XV+43 Muja Muju, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
59XV+43 Muja Muju, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.8021957,110.3926895,berat,nasgor
236,"https://www.google.com/maps/place/Nasi+Goreng+Kambing+Pak+Beni/@-7.7608622,110.3946279,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59a45ed16ce7:0x3bd52bb8899fe7f0!8m2!3d-7.7608622!4d110.3946279!16s%2Fg%2F11c5hjyrx8?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Nasi Goreng Kambing Pak Beni,Rp 25–50 rb,4.5,1234,"Jl. Affandi okan No.33, Soropadan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55283",,,,-7.7608622,110.3946279,berat,nasgor
237,"https://www.google.com/maps/place/Nasi+Goreng+Merah+Mas+Gonjret+%EA%A6%A4%EA%A6%B1%EA%A6%B6%EA%A6%92%EA%A6%BA%EA%A6%B4%EA%A6%AB%EA%A6%BA%EA%A6%81%EA%A6%A9%EA%A6%B1%EA%A7%80%EA%A6%92%EA%A6%BA%EA%A6%B4%EA%A6%9A%EA%A7%80%EA%A6%97%EA%A6%BF%EA%A6%BA%EA%A6%A0%EA%A7%80/@-7.7985476,110.3778204,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a574a8c90b237:0x5a04d73017fb544c!8m2!3d-7.7985476!4d110.3778204!16s%2Fg%2F11s9w1qwdt?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Nasi Goreng Merah Mas Gonjret ꦤꦱꦶꦒꦺꦴꦫꦺꦁꦩꦱ꧀ꦒꦺꦴꦚ꧀ꦗꦿꦺꦠ꧀,Rp 1–25.000,4.9,73,"Jl. Suryopranoto, Gunungketur, Pakualaman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55166",0878-3637-5100,0878-3637-5100,"
0878-3637-5100",-7.7985476,110.3778204,berat,nasgor
238,"https://www.google.com/maps/place/Seafood+Dan+Nasi+Goreng+WAROENK+B%26J/@-7.8121204,110.381767,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57cae8685549:0x3bebebac21ee7b4!8m2!3d-7.8121204!4d110.381767!16s%2Fg%2F11pg_hykjd?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Seafood Dan Nasi Goreng WAROENK B&J,Rp 1–25.000,3.9,104,"59QJ+5P2, Jl. Pandeyan, Pandeyan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55161",0813-2538-2927,,,-7.8121204,110.381767,berat,nasgor
239,"https://www.google.com/maps/place/Nasi+Goreng+Kambing+Samsat+Jogja/@-7.7870822,110.3594958,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a58234415a757:0xcca92722e41d6ad7!8m2!3d-7.7870822!4d110.3594958!16s%2Fg%2F11c0xk0vf5?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Nasi Goreng Kambing Samsat Jogja,Rp 1–25.000,4.6,269,"Jl. Tentara Pelajar No.28, Bumijo, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55231",,,,-7.7870822,110.3594958,berat,nasgor
240,"https://www.google.com/maps/place/Nasi+Goreng+212+Seturan/@-7.7706698,110.4040367,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a599493aeee5d:0xbd1c258cc06a8ca3!8m2!3d-7.7706698!4d110.4040367!16s%2Fg%2F11b634lr9r?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Nasi Goreng 212 Seturan,Rp 1–25.000,4.4,2806,"Jl. Selokan Mataram No.130, Dabag, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",0878-3823-2322,,,-7.7706698,110.4040367,berat,nasgor
241,"https://www.google.com/maps/place/Nasi+Goreng+Asem+Gede/@-7.7823168,110.3626291,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a583bbb0d606f:0x9057c2718b982f27!8m2!3d-7.7823168!4d110.3626291!16s%2Fg%2F11g6hs3l9y?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Nasi Goreng Asem Gede,Rp 25–50 rb,4.6,337,"Jl. Asem Gede, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233",,(0274) 521803,"
(0274) 521803",-7.7823168,110.3626291,berat,nasgor
242,"https://www.google.com/maps/place/Kedai+Nasi+Goreng+%22+Mas+Pur%22+Khas+Pemalang/@-7.8247611,110.4004853,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57178e8d33e3:0x94c50811a1ebc0ee!8m2!3d-7.8247611!4d110.4004853!16s%2Fg%2F11c6_fqg2q?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D","Kedai Nasi Goreng "" Mas Pur"" Khas Pemalang",,4.4,34,"Jl. Kemasan No.57, Prenggan, Kec. Kotagede, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55173",0838-6953-9250,0838-6953-9250,"
0838-6953-9250",-7.8247611,110.4004853,berat,nasgor
243,"https://www.google.com/maps/place/Nasi+Goreng+Berkah+Jaya/@-7.8046549,110.443891,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a58481e400b01:0xefe35a7fc744291d!8m2!3d-7.8046549!4d110.443891!16s%2Fg%2F11b620_kjf?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Nasi Goreng Berkah Jaya,Rp 1–25.000,4.5,155,"Jl. Sranggahan - Berbah, RT.03/RW.06, Berbah, Tegalrejo, Kec. Berbah, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55573",,"5CWV+4H Tegaltirto, Kabupaten Sleman, Daerah Istimewa Yogyakarta","
5CWV+4H Tegaltirto, Kabupaten Sleman, Daerah Istimewa Yogyakarta",-7.8046549,110.443891,berat,nasgor
244,"https://www.google.com/maps/place/NASI+GORENG+BABAT+ISO+YANGLIK/@-7.8070772,110.3882444,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57ee47b632d3:0xe04955c5726b9e6e!8m2!3d-7.8070772!4d110.3882444!16s%2Fg%2F11gxtjgsq8?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",NASI GORENG BABAT ISO YANGLIK,Rp 1–25.000,4.8,58,"Warungboto, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55164",0823-0719-2667,0823-0719-2667,"
0823-0719-2667",-7.8070772,110.3882444,berat,nasgor
